first_scene,sceneinfo,appuin,appuinname,uv
1023,安卓桌面,3508000937,腾讯翻译君,14
1024,小程序profile,3508000937,腾讯翻译君,118
1027,本地搜索,3508000937,腾讯翻译君,11
1030,自动化测试下发,3508000937,腾讯翻译君,2
1035,公众号自定义菜单,3508000937,腾讯翻译君,185
1037,其他小程序,3508000937,腾讯翻译君,530
1038,其他小程序返回,3508000937,腾讯翻译君,1
1042,好友搜索,3508000937,腾讯翻译君,91
1043,公众号模板消息,3508000937,腾讯翻译君,2
1044,群API,3508000937,腾讯翻译君,361
1047,扫描小程序码,3508000937,腾讯翻译君,7
1048,长按小程序码,3508000937,腾讯翻译君,37
1053,搜一搜,3508000937,腾讯翻译君,175
1058,公众号文章,3508000937,腾讯翻译君,91
1089,会话下拉,3508000937,腾讯翻译君,182
1090,小程序右上菜单,3508000937,腾讯翻译君,1
1102,NULL,3508000937,腾讯翻译君,23
ALL,NULL,3508000937,腾讯翻译君,13099
1005,全搜,3508001201,结婚啦微请柬电子请帖,63
1006,垂搜,3508001201,结婚啦微请柬电子请帖,43
1007,单聊,3508001201,结婚啦微请柬电子请帖,246
1008,群聊,3508001201,结婚啦微请柬电子请帖,194
1010,收藏,3508001201,结婚啦微请柬电子请帖,1
1024,小程序profile,3508001201,结婚啦微请柬电子请帖,1
1037,其他小程序,3508001201,结婚啦微请柬电子请帖,56
1042,好友搜索,3508001201,结婚啦微请柬电子请帖,10
1053,搜一搜,3508001201,结婚啦微请柬电子请帖,2
1089,会话下拉,3508001201,结婚啦微请柬电子请帖,1
1096,聊天记录,3508001201,结婚啦微请柬电子请帖,2
ALL,NULL,3508001201,结婚啦微请柬电子请帖,619
1020,公众号profile,3508001386,湖南交通频道,2
1035,公众号自定义菜单,3508001386,湖南交通频道,36
1042,好友搜索,3508001386,湖南交通频道,2
ALL,NULL,3508001386,湖南交通频道,40
1000,NULL,3508001632,跑步训练,1
1001,列表,3508001632,跑步训练,7
1005,全搜,3508001632,跑步训练,144
1006,垂搜,3508001632,跑步训练,317
1008,群聊,3508001632,跑步训练,16
1020,公众号profile,3508001632,跑步训练,3
1024,小程序profile,3508001632,跑步训练,3
1027,本地搜索,3508001632,跑步训练,1
1035,公众号自定义菜单,3508001632,跑步训练,2
1042,好友搜索,3508001632,跑步训练,26
1044,群API,3508001632,跑步训练,5
1048,长按小程序码,3508001632,跑步训练,1
1053,搜一搜,3508001632,跑步训练,8
1089,会话下拉,3508001632,跑步训练,7
ALL,NULL,3508001632,跑步训练,541
1000,NULL,3508002787,酒店机票火车,9
1001,列表,3508002787,酒店机票火车,16845
1005,全搜,3508002787,酒店机票火车,934
1006,垂搜,3508002787,酒店机票火车,309
1007,单聊,3508002787,酒店机票火车,200578
1008,群聊,3508002787,酒店机票火车,32480
1010,收藏,3508002787,酒店机票火车,13
1011,扫描二维码,3508002787,酒店机票火车,1300
1012,长按二维码,3508002787,酒店机票火车,240
1013,相册选取二维码,3508002787,酒店机票火车,4
1014,模版消息,3508002787,酒店机票火车,145
1019,钱包,3508002787,酒店机票火车,1253015
1020,公众号profile,3508002787,酒店机票火车,54
1023,安卓桌面,3508002787,酒店机票火车,18
1024,小程序profile,3508002787,酒店机票火车,54
1026,附近的小程序,3508002787,酒店机票火车,13
1027,本地搜索,3508002787,酒店机票火车,75
1028,卡包,3508002787,酒店机票火车,473
1035,公众号自定义菜单,3508002787,酒店机票火车,1729
1036,App分享消息,3508002787,酒店机票火车,1380
1037,其他小程序,3508002787,酒店机票火车,2603
1038,其他小程序返回,3508002787,酒店机票火车,69
1042,好友搜索,3508002787,酒店机票火车,39
1043,公众号模板消息,3508002787,酒店机票火车,640
1044,群API,3508002787,酒店机票火车,354011
1045,朋友圈广告,3508002787,酒店机票火车,23963
1047,扫描小程序码,3508002787,酒店机票火车,645
1048,长按小程序码,3508002787,酒店机票火车,5011
1049,相册选取小程序码,3508002787,酒店机票火车,258
1053,搜一搜,3508002787,酒店机票火车,329
1054,搜索历史,3508002787,酒店机票火车,29
1058,公众号文章,3508002787,酒店机票火车,133
1067,公众号文章广告,3508002787,酒店机票火车,84632
1074,公众号会话卡片,3508002787,酒店机票火车,26
1080,客服消息菜单,3508002787,酒店机票火车,23
1089,会话下拉,3508002787,酒店机票火车,79510
1090,小程序右上菜单,3508002787,酒店机票火车,98
1092,城市服务页面,3508002787,酒店机票火车,116
1095,小程序广告组件,3508002787,酒店机票火车,166221
1096,聊天记录,3508002787,酒店机票火车,68
1102,NULL,3508002787,酒店机票火车,77
ALL,NULL,3508002787,酒店机票火车,2228169
1001,列表,3508002855,美甲帮+,3
1005,全搜,3508002855,美甲帮+,48
1006,垂搜,3508002855,美甲帮+,85
1007,单聊,3508002855,美甲帮+,19
1008,群聊,3508002855,美甲帮+,6
1011,扫描二维码,3508002855,美甲帮+,1
1020,公众号profile,3508002855,美甲帮+,22
1027,本地搜索,3508002855,美甲帮+,2
1035,公众号自定义菜单,3508002855,美甲帮+,595
1037,其他小程序,3508002855,美甲帮+,95
1042,好友搜索,3508002855,美甲帮+,10
1053,搜一搜,3508002855,美甲帮+,1
1058,公众号文章,3508002855,美甲帮+,74
1080,客服消息菜单,3508002855,美甲帮+,3
1089,会话下拉,3508002855,美甲帮+,4
ALL,NULL,3508002855,美甲帮+,968
1001,列表,3508003043,万家出行,3
1005,全搜,3508003043,万家出行,5
1006,垂搜,3508003043,万家出行,1
1007,单聊,3508003043,万家出行,9
1008,群聊,3508003043,万家出行,91
1011,扫描二维码,3508003043,万家出行,1
1012,长按二维码,3508003043,万家出行,2
1020,公众号profile,3508003043,万家出行,5
1027,本地搜索,3508003043,万家出行,1
1035,公众号自定义菜单,3508003043,万家出行,110
1037,其他小程序,3508003043,万家出行,67
1044,群API,3508003043,万家出行,10
1048,长按小程序码,3508003043,万家出行,3
1058,公众号文章,3508003043,万家出行,4
1089,会话下拉,3508003043,万家出行,8
ALL,NULL,3508003043,万家出行,320
1001,列表,3508003639,行唐车辆违章查询,1
1006,垂搜,3508003639,行唐车辆违章查询,1
1035,公众号自定义菜单,3508003639,行唐车辆违章查询,3
1058,公众号文章,3508003639,行唐车辆违章查询,18
ALL,NULL,3508003639,行唐车辆违章查询,23
1005,全搜,3508004923,兔兔招聘丨求职找工作,3
1006,垂搜,3508004923,兔兔招聘丨求职找工作,9
1008,群聊,3508004923,兔兔招聘丨求职找工作,2
1037,其他小程序,3508004923,兔兔招聘丨求职找工作,5
ALL,NULL,3508004923,兔兔招聘丨求职找工作,19
1000,NULL,3508005418,597才盛人才网求职招聘找工作,1
1005,全搜,3508005418,597才盛人才网求职招聘找工作,10
1006,垂搜,3508005418,597才盛人才网求职招聘找工作,19
1007,单聊,3508005418,597才盛人才网求职招聘找工作,16
1008,群聊,3508005418,597才盛人才网求职招聘找工作,2
1011,扫描二维码,3508005418,597才盛人才网求职招聘找工作,1
1027,本地搜索,3508005418,597才盛人才网求职招聘找工作,1
1035,公众号自定义菜单,3508005418,597才盛人才网求职招聘找工作,28
1037,其他小程序,3508005418,597才盛人才网求职招聘找工作,32
1042,好友搜索,3508005418,597才盛人才网求职招聘找工作,4
1089,会话下拉,3508005418,597才盛人才网求职招聘找工作,1
ALL,NULL,3508005418,597才盛人才网求职招聘找工作,115
1005,全搜,3508005484,日照小助手,1
1006,垂搜,3508005484,日照小助手,12
1007,单聊,3508005484,日照小助手,1
1035,公众号自定义菜单,3508005484,日照小助手,2
1042,好友搜索,3508005484,日照小助手,2
ALL,NULL,3508005484,日照小助手,18
1001,列表,3508009075,英语翻译查词,15
1005,全搜,3508009075,英语翻译查词,94
1006,垂搜,3508009075,英语翻译查词,242
1007,单聊,3508009075,英语翻译查词,8
1008,群聊,3508009075,英语翻译查词,8
1027,本地搜索,3508009075,英语翻译查词,2
1037,其他小程序,3508009075,英语翻译查词,562
1042,好友搜索,3508009075,英语翻译查词,8
1048,长按小程序码,3508009075,英语翻译查词,8
1053,搜一搜,3508009075,英语翻译查词,8
1089,会话下拉,3508009075,英语翻译查词,48
ALL,NULL,3508009075,英语翻译查词,1003
1000,NULL,3508009271,微快递+,2
1001,列表,3508009271,微快递+,86
1005,全搜,3508009271,微快递+,207
1006,垂搜,3508009271,微快递+,452
1007,单聊,3508009271,微快递+,18627
1008,群聊,3508009271,微快递+,818
1010,收藏,3508009271,微快递+,3
1011,扫描二维码,3508009271,微快递+,46523
1012,长按二维码,3508009271,微快递+,2183
1013,相册选取二维码,3508009271,微快递+,101
1014,模版消息,3508009271,微快递+,45
1020,公众号profile,3508009271,微快递+,11
1023,安卓桌面,3508009271,微快递+,14
1024,小程序profile,3508009271,微快递+,126
1026,附近的小程序,3508009271,微快递+,1
1027,本地搜索,3508009271,微快递+,17
1030,自动化测试下发,3508009271,微快递+,1
1035,公众号自定义菜单,3508009271,微快递+,198
1036,App分享消息,3508009271,微快递+,424
1037,其他小程序,3508009271,微快递+,872
1042,好友搜索,3508009271,微快递+,45
1043,公众号模板消息,3508009271,微快递+,4
1047,扫描小程序码,3508009271,微快递+,5
1053,搜一搜,3508009271,微快递+,10
1089,会话下拉,3508009271,微快递+,350
1090,小程序右上菜单,3508009271,微快递+,1
1096,聊天记录,3508009271,微快递+,6
1102,NULL,3508009271,微快递+,13
ALL,NULL,3508009271,微快递+,71145
1005,全搜,3508009333,无忧查违章,47
1006,垂搜,3508009333,无忧查违章,7
1007,单聊,3508009333,无忧查违章,3
1020,公众号profile,3508009333,无忧查违章,22
1037,其他小程序,3508009333,无忧查违章,109
1042,好友搜索,3508009333,无忧查违章,17
1043,公众号模板消息,3508009333,无忧查违章,3
1053,搜一搜,3508009333,无忧查违章,4
1058,公众号文章,3508009333,无忧查违章,68
1089,会话下拉,3508009333,无忧查违章,9
ALL,NULL,3508009333,无忧查违章,289
1001,列表,3508009561,圈子记账,2
1005,全搜,3508009561,圈子记账,32
1006,垂搜,3508009561,圈子记账,53
1007,单聊,3508009561,圈子记账,27
1008,群聊,3508009561,圈子记账,6
1020,公众号profile,3508009561,圈子记账,2
1023,安卓桌面,3508009561,圈子记账,1
1035,公众号自定义菜单,3508009561,圈子记账,11
1036,App分享消息,3508009561,圈子记账,706
1037,其他小程序,3508009561,圈子记账,45
1042,好友搜索,3508009561,圈子记账,1
1044,群API,3508009561,圈子记账,18
1053,搜一搜,3508009561,圈子记账,1
1089,会话下拉,3508009561,圈子记账,2
1102,NULL,3508009561,圈子记账,1
ALL,NULL,3508009561,圈子记账,908
1008,群聊,3508009600,石材报价网+,6
1020,公众号profile,3508009600,石材报价网+,1
1026,附近的小程序,3508009600,石材报价网+,1
1027,本地搜索,3508009600,石材报价网+,1
1035,公众号自定义菜单,3508009600,石材报价网+,1
1037,其他小程序,3508009600,石材报价网+,1
1058,公众号文章,3508009600,石材报价网+,1
1089,会话下拉,3508009600,石材报价网+,1
ALL,NULL,3508009600,石材报价网+,13
1001,列表,3508010849,回收宝+,44
1005,全搜,3508010849,回收宝+,12
1006,垂搜,3508010849,回收宝+,21
1007,单聊,3508010849,回收宝+,4
1008,群聊,3508010849,回收宝+,1
1020,公众号profile,3508010849,回收宝+,1
1027,本地搜索,3508010849,回收宝+,3
1035,公众号自定义菜单,3508010849,回收宝+,177
1037,其他小程序,3508010849,回收宝+,92
1042,好友搜索,3508010849,回收宝+,3
1047,扫描小程序码,3508010849,回收宝+,4
1058,公众号文章,3508010849,回收宝+,2
1067,公众号文章广告,3508010849,回收宝+,4025
1080,客服消息菜单,3508010849,回收宝+,1
1089,会话下拉,3508010849,回收宝+,133
1102,NULL,3508010849,回收宝+,12
ALL,NULL,3508010849,回收宝+,4535
1001,列表,3508011964,小视频神器,1
1005,全搜,3508011964,小视频神器,24
1006,垂搜,3508011964,小视频神器,138
1007,单聊,3508011964,小视频神器,2
1008,群聊,3508011964,小视频神器,6
1024,小程序profile,3508011964,小视频神器,4
1027,本地搜索,3508011964,小视频神器,1
1037,其他小程序,3508011964,小视频神器,1
1042,好友搜索,3508011964,小视频神器,5
1048,长按小程序码,3508011964,小视频神器,17
1053,搜一搜,3508011964,小视频神器,4
ALL,NULL,3508011964,小视频神器,203
1000,NULL,3508012745,充值特惠,1
1001,列表,3508012745,充值特惠,61
1005,全搜,3508012745,充值特惠,31
1006,垂搜,3508012745,充值特惠,108
1007,单聊,3508012745,充值特惠,1251
1008,群聊,3508012745,充值特惠,1614
1011,扫描二维码,3508012745,充值特惠,27
1012,长按二维码,3508012745,充值特惠,5122
1013,相册选取二维码,3508012745,充值特惠,93
1014,模版消息,3508012745,充值特惠,14
1020,公众号profile,3508012745,充值特惠,1
1027,本地搜索,3508012745,充值特惠,2
1030,自动化测试下发,3508012745,充值特惠,2
1035,公众号自定义菜单,3508012745,充值特惠,141
1037,其他小程序,3508012745,充值特惠,185
1042,好友搜索,3508012745,充值特惠,9
1053,搜一搜,3508012745,充值特惠,2
1058,公众号文章,3508012745,充值特惠,4
1089,会话下拉,3508012745,充值特惠,88
1090,小程序右上菜单,3508012745,充值特惠,2
1102,NULL,3508012745,充值特惠,26
ALL,NULL,3508012745,充值特惠,8784
1001,列表,3508013241,附近家政,1
1005,全搜,3508013241,附近家政,67
1006,垂搜,3508013241,附近家政,31
1007,单聊,3508013241,附近家政,2
1008,群聊,3508013241,附近家政,8
1020,公众号profile,3508013241,附近家政,1
1035,公众号自定义菜单,3508013241,附近家政,11
1037,其他小程序,3508013241,附近家政,27
1042,好友搜索,3508013241,附近家政,22
1047,扫描小程序码,3508013241,附近家政,1
1053,搜一搜,3508013241,附近家政,6
1058,公众号文章,3508013241,附近家政,1
1089,会话下拉,3508013241,附近家政,3
1102,NULL,3508013241,附近家政,1
ALL,NULL,3508013241,附近家政,182
1005,全搜,3508013667,留学宝助手,1
1035,公众号自定义菜单,3508013667,留学宝助手,1
1058,公众号文章,3508013667,留学宝助手,1
ALL,NULL,3508013667,留学宝助手,3
1001,列表,3508013685,9188彩票,14
1005,全搜,3508013685,9188彩票,2357
1006,垂搜,3508013685,9188彩票,1603
1007,单聊,3508013685,9188彩票,2
1008,群聊,3508013685,9188彩票,11
1020,公众号profile,3508013685,9188彩票,9
1024,小程序profile,3508013685,9188彩票,1
1027,本地搜索,3508013685,9188彩票,15
1037,其他小程序,3508013685,9188彩票,659
1042,好友搜索,3508013685,9188彩票,491
1053,搜一搜,3508013685,9188彩票,97
1089,会话下拉,3508013685,9188彩票,28
ALL,NULL,3508013685,9188彩票,5287
1007,单聊,3508014594,即派优职,2
1008,群聊,3508014594,即派优职,3
1035,公众号自定义菜单,3508014594,即派优职,7
1048,长按小程序码,3508014594,即派优职,8
1049,相册选取小程序码,3508014594,即派优职,2
ALL,NULL,3508014594,即派优职,22
1001,列表,3508016303,景点小故事+,3
1005,全搜,3508016303,景点小故事+,24
1006,垂搜,3508016303,景点小故事+,59
1007,单聊,3508016303,景点小故事+,2
1008,群聊,3508016303,景点小故事+,21
1035,公众号自定义菜单,3508016303,景点小故事+,2
1037,其他小程序,3508016303,景点小故事+,25
1042,好友搜索,3508016303,景点小故事+,5
1047,扫描小程序码,3508016303,景点小故事+,1
1048,长按小程序码,3508016303,景点小故事+,2
1089,会话下拉,3508016303,景点小故事+,1
ALL,NULL,3508016303,景点小故事+,145
1001,列表,3508019056,钢琴优课,9
1005,全搜,3508019056,钢琴优课,56
1006,垂搜,3508019056,钢琴优课,463
1007,单聊,3508019056,钢琴优课,52
1008,群聊,3508019056,钢琴优课,37
1011,扫描二维码,3508019056,钢琴优课,1
1012,长按二维码,3508019056,钢琴优课,1
1020,公众号profile,3508019056,钢琴优课,6
1023,安卓桌面,3508019056,钢琴优课,2
1024,小程序profile,3508019056,钢琴优课,1
1035,公众号自定义菜单,3508019056,钢琴优课,82
1037,其他小程序,3508019056,钢琴优课,34
